Handle,,,Vendor,Product Category,Type,,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
seachem-filtreur-tidal,,,,,,,,,75,,,,,,2500,shopify,1,deny,manual,89.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,65.36,,,,,,,
seachem-filtreur-tidal,,,,,,,,,110,,,,,,3000,shopify,1,deny,manual,119.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,78.71,,,,,,,
seachem-the-bag,,,Seachem,,Filtration,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/thebag.png?v=1671230903,1,,FALSE,,,,,,,,,,,,,,,kg,,9.7,TRUE,,,TRUE,,,draft
seachem-stress-guard,,,Seachem,,Traitement,,TRUE,Size,250ml,,,,,,400,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/stressguard.png?v=1671230811,1,,FALSE,,,,,,,,,,,,,,,kg,,9.12,TRUE,,,TRUE,,,active
seachem-stress-guard,,,,,,,,,500ml,,,,,,700,shopify,0,deny,manual,21.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,14.08,,,,,,,
seachem-stability,,,Seachem,,Additifs,,TRUE,Size,100ml,,,,,,200,shopify,9,deny,manual,8.99,,TRUE,TRUE,'000116012508,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/stabvility100ml.png?v=1714066158,1,,FALSE,,,,,,,,,,,,,,,kg,,4.24,TRUE,,,TRUE,,,active
seachem-stability,,,,,,,,,250ml,,,,,,400,shopify,7,deny,manual,17.99,,TRUE,TRUE,'000116008211,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/stability250ml.png?v=1714066158,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/stability250ml.png?v=1714066158,kg,,8.59,,,,,,,
seachem-stability,,,,,,,,,500ml,,,,,,700,shopify,8,deny,manual,30.99,,TRUE,TRUE,'000116012300,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/stbaility500ml.png?v=1714066158,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/stbaility500ml.png?v=1714066158,kg,,16.29,,,,,,,
seachem-grattoir,,,Seachem,,Entretien,,TRUE,Size,"12""",,,,,,0,shopify,2,deny,manual,26.99,,TRUE,TRUE,'000116032070,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/scraper.png?v=1714065711,1,,FALSE,,,,,,,,,,,,,,,kg,,17.76,TRUE,,,TRUE,,,active
seachem-grattoir,,,,,,,,,"18""",,,,,,0,shopify,1,deny,manual,39.99,,TRUE,TRUE,'000116032087,,,,,,,,,,,,,,,,,,,kg,,25.67,,,,,,,
seachem-replenish,,,Seachem,,Additifs,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Replenish.png?v=1671229455,1,,FALSE,,,,,,,,,,,,,,,kg,,4.87,TRUE,,,TRUE,,,draft
seachem-reef-strontium,,,Seachem,,Additifs,,FALSE,Size,250ml,,,,,,400,shopify,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/reefstronitum.png?v=1671229274,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
seachem-reef-strontium,,,,,,,,,500ml,,,,,,700,shopify,0,deny,manual,16.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
seachem-reef-buffer,,,Seachem,,Additifs,,FALSE,Size,250g,,,,,,300,shopify,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/reefbuffer.png?v=1671228758,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
seachem-reef-buffer,,,,,,,,,500g,,,,,,500,shopify,0,deny,manual,17.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
seachem-reef-advantage-calcium,,,Seachem,,Additifs,,FALSE,Size,250g,,,,,,300,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/reefadvantagecalcium.png?v=1671228605,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
seachem-reef-advantage-calcium,,,,,,,,,500g,,,,,,500,shopify,2,deny,manual,22.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,11,,,,,,,
seachem-purigen,,,Seachem,,Filtration,,TRUE,Size,100ml,,,,,,0,shopify,5,deny,manual,18.99,,TRUE,TRUE,'000116016506,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/purigen100ml.png?v=1714066014,1,,FALSE,,,,,,,,,,,,,,,kg,,10.12,TRUE,,,TRUE,,,active
seachem-purigen,,,,,,,,,250ml,,,,,,400,shopify,1,deny,manual,30.99,,TRUE,TRUE,'000116016605,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/19180.jpg?v=1714066041,2,,,,,,,,,,,,,,,,,kg,,16.92,,,,,,,
seachem-purigen,,,,,,,,,500ml,,,,,,600,shopify,1,deny,manual,52.99,,TRUE,TRUE,'000116016308,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/19181.jpg?v=1714066045,3,,,,,,,,,,,,,,,,,kg,,30.5,,,,,,,
seachem-purigen,,,,,,,,,1L,,,,,,1000,shopify,1,deny,manual,95.99,,TRUE,TRUE,'000116016704,,,,,,,,,,,,,,,,,,,kg,,61.45,,,,,,,
seachem-prime,,,Seachem,,Additifs,,TRUE,Size,100ml,,,,,,200,shopify,1,deny,manual,8.99,,TRUE,TRUE,'000116043502,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/prime100ml.png?v=1714065953,1,,FALSE,,,,,,,,,,,,,,,kg,,4.63,TRUE,,,TRUE,,,active
seachem-prime,,,,,,,,,250ml,,,,,,400,shopify,0,deny,manual,17.99,,TRUE,TRUE,'000116008259,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/prime250ml.png?v=1714065953,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/prime250ml.png?v=1714065953,kg,,9.39,,,,,,,
seachem-prime,,,,,,,,,500ml,,,,,,700,shopify,4,deny,manual,30.99,,TRUE,TRUE,'000116043304,,,,,,,,,,,,,,,,,,,kg,,17.85,,,,,,,
seachem-pad-de-remplacement,,,Seachem,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Padrefill.png?v=1714065885,1,,FALSE,,,,,,,,,,,,,,,kg,,4.9,TRUE,,,TRUE,,,active
seachem-matrix,,,Seachem,,Filtration,,TRUE,Size,500ml,,,,,,400,shopify,4,deny,manual,13.99,,TRUE,TRUE,'000116011303,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/matrix.png?v=1714065803,1,,FALSE,,,,,,,,,,,,,,,kg,,6.89,TRUE,,,TRUE,,,active
seachem-matrix,,,,,,,,,1L,,,,,,1000,shopify,2,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/matrix-bulk.jpg?v=1714065823,2,,,,,,,,,,,,,,,,,kg,,12.4,,,,,,,
seachem-matrix,,,,,,,,,2L,,,,,,400,shopify,1,deny,manual,44.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,6.89,,,,,,,
seachem-matrix,,,,,,,,,4L,,,,,,400,shopify,1,deny,manual,69.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,6.89,,,,,,,
seachem-matrix,,,,,,,,,20L,,,,,,400,shopify,1,deny,manual,179.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,6.89,,,,,,,
seachem-marine-buffer,,,Seachem,,Additifs,,TRUE,Size,500g,,,,,,500,shopify,0,deny,manual,10.99,17.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/marinebuffer.png?v=1688832475,1,,FALSE,,,,,,,,,,,,,,,kg,,8,TRUE,,,TRUE,,,active
seachem-marine-buffer,,,,,,,,,1kg,,,,,,1000,shopify,0,deny,manual,18.99,32.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
seachem-malawi-victoria-buffer,,,Seachem,,Additifs,,FALSE,Size,300g,,,,,,300,shopify,0,deny,manual,10.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Malawiavictoriabufer.png?v=1671223801,1,,FALSE,,,,,,,,,,,,,,,kg,,7.28,TRUE,,,TRUE,,,draft
seachem-malawi-victoria-buffer,,,,,,,,,600g,,,,,,600,shopify,0,deny,manual,18.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,12.4,,,,,,,
seachem-reef-advantage-magnesium,,,Seachem,,Additifs,,TRUE,Title,Default Title,,,,,,400,shopify,1,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/magensium.png?v=1714066107,1,,FALSE,,,,,,,,,,,,,,,kg,,10,TRUE,,,TRUE,,,active
seachem-reef-kalkwasser,,,Seachem,,Additifs,,FALSE,Title,Default Title,,,,,,500,shopify,0,deny,manual,23.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Kalkwasser.png?v=1671222989,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
seachem-garlic-guard,,,Seachem,,Nourriture,,FALSE,Size,100ml,,,,,,200,shopify,0,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/GarlicGuard.png?v=1671222242,1,,FALSE,,,,,,,,,,,,,,,kg,,3.64,TRUE,,,TRUE,,,draft
seachem-garlic-guard,,,,,,,,,250ml,,,,,,400,shopify,0,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,7.18,,,,,,,
seachem-garlic-guard,,,,,,,,,500ml,,,,,,700,shopify,0,deny,manual,22.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,11.02,,,,,,,
seachem-fusion-1-2,,,Seachem,,Additifs,,FALSE,Size,500ml,,,,,,700,shopify,0,deny,manual,16.99,29.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Fusion12.png?v=1688832518,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
seachem-fusion-1-2,,,,,,,,,1L,,,,,,1300,shopify,1,deny,manual,23.99,42.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,12,,,,,,,
seachem-flourite-sand,,,Seachem,,Substrats,,TRUE,Size,3.5kg,,,,,,3500,shopify,0,deny,manual,17.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Flouritesand.png?v=1714065580,1,,FALSE,,,,,,,,,,,,,,,kg,,12.2,TRUE,,,TRUE,,,active
seachem-flourite-sand,,,,,,,,,7kg,,,,,,7000,shopify,0,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/seachem-seachem-flourite-sand-29310574297190.jpg?v=1714065601,2,,,,,,,,,,,,,,,,,kg,,21.42,,,,,,,
seachem-flourish,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,5,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/t0uRDGs.png?v=1714064313,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish,,,,,,,,,500ml,,,,,,700,shopify,12,deny,manual,22.99,,TRUE,TRUE,'000116051309,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-trace,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,3,deny,manual,13.99,,TRUE,TRUE,'000116074605,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishtrace.png?v=1714064536,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish-trace,,,,,,,,,500ml,,,,,,700,shopify,2,deny,manual,22.99,,TRUE,TRUE,'000116074308,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-potassium,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,3,deny,manual,13.99,,TRUE,TRUE,'000116046602,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishpotassium.png?v=1714064488,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish-potassium,,,,,,,,,500ml,,,,,,700,shopify,2,deny,manual,22.99,,TRUE,TRUE,'000116046305,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-phosphorus,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,2,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishphosphorus.png?v=1714064445,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish-phosphorus,,,,,,,,,500ml,,,,,,700,shopify,2,deny,manual,22.99,,TRUE,TRUE,'000116019309,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-iron,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,1,deny,manual,13.99,,TRUE,TRUE,'000116047609,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishiron.png?v=1714064380,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish-iron,,,,,,,,,500ml,,,,,,700,shopify,5,deny,manual,22.99,,TRUE,TRUE,'000116047302,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-excel,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,4,deny,manual,13.99,,TRUE,TRUE,'000116045605,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishexcel.png?v=1714064270,1,,FALSE,,,,,,,,,,,,,,,kg,,7.07,TRUE,,,TRUE,,,active
seachem-flourish-excel,,,,,,,,,500ml,,,,,,700,shopify,6,deny,manual,22.99,,TRUE,TRUE,'000116045308,,,,,,,,,,,,,,,,,,,kg,,11.31,,,,,,,
seachem-flourish-advance,,,Seachem,,Additifs,,TRUE,Size,250ml,,,,,,400,shopify,3,deny,manual,16.99,,TRUE,TRUE,'000116123600,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/flourishadvance.png?v=1714064343,1,,FALSE,,,,,,,,,,,,,,,kg,,8.49,TRUE,,,TRUE,,,active
seachem-flourish-advance,,,,,,,,,500ml,,,,,,700,shopify,2,deny,manual,26.99,,TRUE,TRUE,'000116123303,,,,,,,,,,,,,,,,,,,kg,,13.55,,,,,,,
seachem-equilibrium,,,Seachem,,Additifs,,TRUE,Size,300g,,,,,,300,shopify,1,deny,manual,14.99,,TRUE,TRUE,'000116044608,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/equilibrium.png?v=1714065153,1,,FALSE,,,,,,,,,,,,,,,kg,,7.59,TRUE,,,TRUE,,,active
seachem-equilibrium,,,,,,,,,600g,,,,,,600,shopify,3,deny,manual,24.99,,TRUE,TRUE,'000116044301,,,,,,,,,,,,,,,,,,,kg,,13.13,,,,,,,
seachem-lame-de-remplacement,,,Seachem,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/bladerefill.png?v=1714065751,1,,FALSE,,,,,,,,,,,,,,,kg,,7.47,TRUE,,,TRUE,,,active
seachem-ammonia-alert,,,Seachem,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/amoniaalert.png?v=1714065120,1,,FALSE,,,,,,,,,,,,,,,kg,,7.89,TRUE,,,TRUE,,,active
seachem-alkaline-regulator,,,Seachem,,Additifs,,TRUE,Size,300g,,,,,,300,shopify,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Alkalinebuffer.png?v=1714064743,1,,FALSE,,,,,,,,,,,,,,,kg,,7.59,TRUE,,,TRUE,,,active
seachem-alkaline-regulator,,,,,,,,,600g,,,,,,600,shopify,3,deny,manual,24.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,12.86,,,,,,,
seachem-algae-pad,,,Seachem,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,13.99,,TRUE,TRUE,'000116032032,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/algaepads.png?v=1714064605,1,,FALSE,,,,,,,,,,,,,,,kg,,7.89,TRUE,,,TRUE,,,active
seachem-alert-combo,,,Seachem,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/alertcombo.png?v=1714064679,1,,FALSE,,,,,,,,,,,,,,,kg,,16.12,TRUE,,,TRUE,,,active
salifert-test-strontium,,,Salifert,,Test,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,42.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Sr.png?v=1671152238,1,,FALSE,,,,,,,,,,,,,,,kg,,24.65,TRUE,,,TRUE,,,draft
salifert-test-silicate,,,Salifert,,Test,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,23.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/si.png?v=1671152118,1,,FALSE,,,,,,,,,,,,,,,kg,,12.05,TRUE,,,TRUE,,,draft
salifert-test-phosphate,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,24.99,,TRUE,TRUE,'8714079130361,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/po4.png?v=1671152031,1,,FALSE,,,,,,,,,,,,,,,kg,,13.38,TRUE,,,TRUE,,,active
salifert-test-ph,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/ph.png?v=1671151962,1,,FALSE,,,,,,,,,,,,,,,kg,,7.45,TRUE,,,TRUE,,,active
salifert-test-nitrate,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,21.99,,TRUE,TRUE,'8714079130385,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/no3.png?v=1671151896,1,,FALSE,,,,,,,,,,,,,,,kg,,11.85,TRUE,,,TRUE,,,active
salifert-test-nitrite,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,15.99,,TRUE,TRUE,'8714079130378,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/no2.png?v=1671151825,1,,FALSE,,,,,,,,,,,,,,,kg,,8.09,TRUE,,,TRUE,,,active
salifert-test-ammoniac,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,17.99,,TRUE,TRUE,'8714079130477,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/nh3.png?v=1714078826,1,,FALSE,,,,,,,,,,,,,,,kg,,9.54,TRUE,,,TRUE,,,active
salifert-test-magnesium,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/MG.png?v=1714078872,1,,FALSE,,,,,,,,,,,,,,,kg,,13.38,TRUE,,,TRUE,,,active
salifert-test-alcalinite,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,20.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/KH.jpg?v=1714079232,1,,FALSE,,,,,,,,,,,,,,,kg,,11.23,TRUE,,,TRUE,,,active
salifert-test-potassium,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,23.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/K.png?v=1671151562,1,,FALSE,,,,,,,,,,,,,,,kg,,12.84,TRUE,,,TRUE,,,active
salifert-test-phosphate-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwpo4.png?v=1671151475,1,,FALSE,,,,,,,,,,,,,,,kg,,8.68,TRUE,,,TRUE,,,active
salifert-test-ph-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,5,deny,manual,9.99,,TRUE,TRUE,'8714079150086,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwph.png?v=1671151419,1,,FALSE,,,,,,,,,,,,,,,kg,,5.26,TRUE,,,TRUE,,,active
salifert-test-nitrate-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,13,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/fwno3.png?v=1714079331,1,,FALSE,,,,,,,,,,,,,,,kg,,9.47,TRUE,,,TRUE,,,active
salifert-test-nitrite-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwno2.png?v=1671151285,1,,FALSE,,,,,,,,,,,,,,,kg,,6.31,TRUE,,,TRUE,,,active
salifert-test-ammoniac-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,4,deny,manual,13.99,,TRUE,TRUE,'8714079150017,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwnh3.png?v=1671151214,1,,FALSE,,,,,,,,,,,,,,,kg,,7.89,TRUE,,,TRUE,,,active
salifert-test-potassium-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwk.png?v=1671150985,1,,FALSE,,,,,,,,,,,,,,,kg,,10.63,TRUE,,,TRUE,,,active
salifert-test-gh-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,11,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwgh.png?v=1671150909,1,,FALSE,,,,,,,,,,,,,,,kg,,5.26,TRUE,,,TRUE,,,active
salifert-test-co2-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,10,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwco2.png?v=1671150813,1,,FALSE,,,,,,,,,,,,,,,kg,,7.25,TRUE,,,TRUE,,,active
salifert-test-chlore-eau-douce,,,Salifert,,Test,,FALSE,Title,Default Title,,,,,,0,shopify,5,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/fwchl.png?v=1671150557,1,,FALSE,,,,,,,,,,,,,,,kg,,7.89,TRUE,,,TRUE,,,draft
salifert-flatworm-exit,,,Salifert,,Traitement,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,20.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Flatwormexit.png?v=1671150354,1,,FALSE,,,,,,,,,,,,,,,kg,,12.64,TRUE,,,TRUE,,,active
salifert-test-cuivre,,,Salifert,,Test,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/cu.png?v=1671150100,1,,FALSE,,,,,,,,,,,,,,,kg,,11.57,TRUE,,,TRUE,,,draft
salifert-test-calcium,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,23.99,,TRUE,TRUE,'8714079130347,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/CA.png?v=1671149956,1,,FALSE,,,,,,,,,,,,,,,kg,,12.84,TRUE,,,TRUE,,,active
rowa-phos,,,DD,,Filtration,,TRUE,Size,100g,,,,,,300,shopify,2,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/DuZ76mk.png?v=1671147480,1,,FALSE,,,,,,,,,,,,,,,kg,,11.38,TRUE,,,TRUE,,,active
rowa-phos,,,,,,,,,250g,,,,,,300,shopify,2,deny,manual,31.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,17.64,,,,,,,
rowa-phos,,,,,,,,,500g,,,,,,500,shopify,1,deny,manual,48.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,25.86,,,,,,,
rowa-phos,,,,,,,,,1kg,,,,,,1000,shopify,1,deny,manual,73.99,,TRUE,TRUE,'4032974404108,,,,,,,,,,,,,,,,,,,kg,,39.59,,,,,,,
red-sea-trace-colors-d-bioactive-elements,,,Red Sea,,Additifs,,TRUE,Title,Default Title,,,,,,400,shopify,2,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/BioactiveElementsTraceColorsD500mlbox.png?v=1678481367,1,,FALSE,,,,,,,,,,,,,,,kg,,16.52,TRUE,,,TRUE,,,active
red-sea-trace-colors-c-iron,,,Red Sea,,Additifs,,TRUE,Title,Default Title,,,,,,400,shopify,1,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/IronTraceColorsC500mlbox.png?v=1678481344,1,,FALSE,,,,,,,,,,,,,,,kg,,16.52,TRUE,,,TRUE,,,active
red-sea-trace-colors-b-potassium,,,Red Sea,,Additifs,,TRUE,Title,Default Title,,,,,,400,shopify,2,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/PotassiumTraceColorsB500mlbox.png?v=1678481280,1,,FALSE,,,,,,,,,,,,,,,kg,,16.52,TRUE,,,TRUE,,,active
red-sea-trace-colors-a-iodine,,,Red Sea,,Additifs,,TRUE,Title,Default Title,,,,,,400,shopify,0,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/IodineTraceColorsA500mlbox.png?v=1678481107,1,,FALSE,,,,,,,,,,,,,,,kg,,16.52,TRUE,,,TRUE,,,active
